Date,EEM,EWJ,FXB,FXE,FXY,GLD,IEF,IWM,QQQ,SLV,SPY,TLT,USO,UUP,VGK
2012-11-20,30.54765510559082,28.592182159423828,144.0113067626953,121.2002944946289,120.12999725341797,167.38999938964844,81.4686508178711,66.13372039794922,56.872535705566406,32.11000061035156,110.34198760986328,86.27007293701172,255.60000610351562,18.48741340637207,29.268388748168945
2012-11-21,30.48810386657715,28.62335968017578,144.24891662597656,121.21932220458984,118.88999938964844,167.55999755859375,81.34832000732422,66.48416137695312,56.9884147644043,32.290000915527344,110.548095703125,86.22151184082031,256.9599914550781,18.49576759338379,29.352066040039062
2012-11-23,30.9868106842041,28.96634292602539,145.09884643554688,122.73320007324219,119.08999633789062,169.61000061035156,81.30323791503906,67.143310546875,57.85308837890625,32.97999954223633,112.05429077148438,86.13829803466797,258.55999755859375,18.320335388183594,30.085866928100586
2012-11-26,30.9868106842041,28.96634292602539,144.88865661621094,122.59034729003906,119.55999755859375,169.42999267578125,81.4384994506836,67.36026000976562,58.1026725769043,33.02000045776367,111.81642150878906,86.54745483398438,257.5199890136719,18.328691482543945,29.97001075744629
2012-11-27,30.726285934448242,28.81043815612793,144.74246215820312,122.20952606201172,119.38999938964844,168.7100067138672,81.62651062011719,67.27681732177734,57.90656280517578,32.93000030517578,111.24571990966797,86.8872299194336,255.83999633789062,18.387168884277344,29.80264663696289
2012-11-28,30.897485733032227,28.84161949157715,144.82460021972656,122.34281921386719,119.68000030517578,166.5500030517578,81.73178100585938,67.84423065185547,58.40576934814453,32.619998931884766,112.14149475097656,86.7624740600586,254.32000732421875,18.353750228881836,30.079425811767578
2012-11-29,31.12079429626465,29.184598922729492,145.0165557861328,122.66650390625,119.4800033569336,167.17999267578125,81.8144302368164,68.62018585205078,58.753421783447266,33.130001068115234,112.6646499633789,86.77633666992188,257.3599853515625,18.328691482543945,30.369098663330078
2012-11-30,31.105913162231445,29.091062545776367,144.8337860107422,122.90452575683594,119.01000213623047,166.0500030517578,81.79938507080078,68.48670959472656,58.65536117553711,32.36000061035156,112.68846893310547,86.54051208496094,260.4800109863281,18.311981201171875,30.381969451904297
2012-12-03,31.09103012084961,28.96634292602539,145.4461212158203,123.37105560302734,119.2699966430664,166.1300048828125,81.76712036132812,68.41156768798828,58.539493560791016,32.52000045776367,112.13353729248047,86.62044525146484,260.79998779296875,18.253501892089844,30.497827529907227
2012-12-04,31.180328369140625,28.997520446777344,145.5832061767578,123.76140594482422,119.87999725341797,164.4199981689453,81.91007995605469,68.49505615234375,58.503822326660156,31.899999618530273,111.97502136230469,87.1207046508789,259.20001220703125,18.19502830505371,30.652307510375977
2012-12-05,31.51529884338379,28.997520446777344,145.4461212158203,123.59004211425781,119.0199966430664,164.1199951171875,81.9778060913086,68.41156768798828,57.85308837890625,31.81999969482422,112.17315673828125,87.07899475097656,257.760009765625,18.23679542541504,30.723119735717773
2012-12-06,31.753480911254883,29.153425216674805,145.08056640625,122.59989166259766,119.08999633789062,164.5,82.02302551269531,68.52008056640625,58.22749328613281,31.93000030517578,112.5537338256836,87.26663970947266,253.27999877929688,18.33704376220703,30.703811645507812
2012-12-07,31.850234985351562,29.246959686279297,144.98915100097656,122.20952606201172,118.9800033569336,165.16000366210938,81.78963470458984,68.57010650634766,57.87982177734375,32.029998779296875,112.89459228515625,86.46064758300781,252.24000549316406,18.370458602905273,30.58794593811035
2012-12-10,32.02888107299805,29.153425216674805,145.3090057373047,122.34281921386719,119.08000183105469,165.8000030517578,81.86492156982422,68.87052917480469,58.04920196533203,32.13999938964844,112.94213104248047,86.84280395507812,251.1199951171875,18.345396041870117,30.671621322631836
2012-12-11,32.19264602661133,29.12224578857422,145.61061096191406,122.89501190185547,118.83000183105469,165.64999389648438,81.70683288574219,69.59644317626953,58.806907653808594,31.90999984741211,113.71111297607422,86.1827163696289,251.75999450683594,18.278564453125,30.89047622680664
2012-12-12,32.28940200805664,29.246959686279297,145.87564086914062,123.48529815673828,117.91999816894531,165.77000427246094,81.3605728149414,69.20429229736328,58.682098388671875,32.369998931884766,113.76659393310547,85.18207550048828,254.24000549316406,18.24515151977539,31.01921272277832
2012-12-13,32.14798355102539,29.12224578857422,145.6197509765625,123.60905456542969,117.31999969482422,164.3699951171875,81.20252227783203,68.76202392578125,58.218570709228516,31.530000686645508,113.06900787353516,85.24458312988281,252.63999938964844,18.261859893798828,30.91622543334961
2012-12-14,32.28940200805664,29.278148651123047,146.04925537109375,124.3517074584961,117.44000244140625,164.1300048828125,81.38318634033203,68.7203369140625,57.665897369384766,31.170000076293945,112.64884948730469,85.8839111328125,254.47999572753906,18.16996192932129,31.102893829345703
2012-12-17,32.37128829956055,29.558757781982422,146.46966552734375,124.39932250976562,116.97000122070312,164.44000244140625,80.95404815673828,69.68820190429688,58.43251419067383,31.200000762939453,113.97268676757812,84.59841918945312,256.0799865722656,18.16996192932129,31.212331771850586
2012-12-18,32.59743118286133,30.003141403198242,146.86260986328125,124.97054290771484,116.51000213623047,162.0800018310547,80.63793182373047,70.63943481445312,59.32391357421875,30.649999618530273,115.24109649658203,83.73676300048828,257.44000244140625,18.111486434936523,31.53416633605957
2012-12-19,32.582462310791016,30.475879669189453,146.89923095703125,125.14192199707031,116.19999694824219,161.69000244140625,80.75082397460938,70.79681396484375,59.0654182434082,30.110000610351562,114.38491821289062,84.01475524902344,261.3599853515625,18.103130340576172,31.5792236328125
2012-12-20,32.77716064453125,30.88558578491211,147.15516662597656,125.16101837158203,116.16999816894531,159.72999572753906,80.80347442626953,71.1502914428711,59.0654182434082,29.0,115.04290008544922,84.02862548828125,261.8399963378906,18.086421966552734,31.71611785888672
